year,age,id,gunlaw,owngun,hunt
1987,77.0,1253,favor,no,"no, neither r nor spouse hunts"
1987,53.0,1254,oppose,yes,"yes, both do"
1987,26.0,1255,favor,no,"no, neither r nor spouse hunts"
1987,23.0,1256,oppose,yes,"yes, respondent does"
1987,35.0,1257,oppose,yes,"yes, both do"
1987,28.0,1258,favor,yes,"yes, respondent does"
1987,78.0,1259,oppose,yes,"no, neither r nor spouse hunts"
1987,40.0,1260,favor,yes,"yes, respondent does"
1987,58.0,1261,oppose,yes,"yes, respondent does"
1987,47.0,1262,oppose,yes,"no, neither r nor spouse hunts"
1987,23.0,1263,oppose,yes,"yes, respondent does"
1987,72.0,1264,oppose,yes,"yes, respondent does"
1987,21.0,1265,favor,no,"yes, both do"
1987,27.0,1266,favor,no,"no, neither r nor spouse hunts"
1987,25.0,1267,oppose,no,"yes, respondent does"
1987,39.0,1268,favor,no,"no, neither r nor spouse hunts"
1987,27.0,1269,oppose,yes,"yes, respondent does"
1987,22.0,1270,oppose,yes,"yes, respondent does"
1987,41.0,1271,favor,no,"no, neither r nor spouse hunts"
1987,49.0,1272,oppose,yes,"yes, respondent does"
1987,49.0,1273,oppose,yes,"yes, respondent does"
1987,40.0,1274,oppose,yes,"no, neither r nor spouse hunts"
1987,40.0,1275,oppose,yes,"yes, both do"
1987,51.0,1276,oppose,yes,"yes, both do"
1987,34.0,1277,favor,yes,"yes, respondent does"
1987,74.0,1278,oppose,no,"no, neither r nor spouse hunts"
1987,64.0,1279,oppose,yes,"no, neither r nor spouse hunts"
1987,23.0,1280,favor,no,"yes, respondent does"
1987,22.0,1281,oppose,no,"yes, spouse does"
1987,24.0,1282,favor,no,"no, neither r nor spouse hunts"
1987,75.0,1283,oppose,no,"no, neither r nor spouse hunts"
1987,18.0,1284,favor,no,"yes, respondent does"
1987,63.0,1285,favor,no,"no, neither r nor spouse hunts"
1987,72.0,1286,favor,no,"no, neither r nor spouse hunts"
1987,42.0,1287,favor,yes,"yes, spouse does"
1987,75.0,1288,favor,yes,"no, neither r nor spouse hunts"
1987,51.0,1289,oppose,yes,"yes, respondent does"
1987,64.0,1290,favor,no,"no, neither r nor spouse hunts"
1987,39.0,1291,favor,no,"no, neither r nor spouse hunts"
1987,70.0,1292,favor,yes,"no, neither r nor spouse hunts"
1987,48.0,1293,favor,yes,"no, neither r nor spouse hunts"
1987,28.0,1294,oppose,yes,"yes, respondent does"
1987,28.0,1295,favor,no,"no, neither r nor spouse hunts"
1987,21.0,1296,favor,no,"no, neither r nor spouse hunts"
1987,23.0,1297,oppose,no,"no, neither r nor spouse hunts"
1987,38.0,1298,favor,yes,"no, neither r nor spouse hunts"
1987,40.0,1299,favor,no,"no, neither r nor spouse hunts"
1987,60.0,1300,oppose,no,"no, neither r nor spouse hunts"
1987,44.0,1301,,no,"no, neither r nor spouse hunts"
1987,69.0,1302,oppose,no,"no, neither r nor spouse hunts"
1987,29.0,1303,oppose,yes,"yes, respondent does"
1987,29.0,1304,oppose,no,"yes, respondent does"
1987,69.0,1305,favor,yes,"no, neither r nor spouse hunts"
1987,34.0,1306,oppose,yes,"no, neither r nor spouse hunts"
1987,30.0,1307,favor,no,"no, neither r nor spouse hunts"
1987,85.0,1308,favor,yes,"no, neither r nor spouse hunts"
1987,24.0,1309,favor,no,"yes, spouse does"
1987,53.0,1310,favor,no,"no, neither r nor spouse hunts"
1987,61.0,1311,favor,yes,"no, neither r nor spouse hunts"
1987,37.0,1312,oppose,yes,"yes, respondent does"
1987,56.0,1313,,yes,"yes, both do"
1987,53.0,1314,favor,yes,"yes, spouse does"
1987,58.0,1315,favor,yes,"no, neither r nor spouse hunts"
1987,31.0,1316,,no,"no, neither r nor spouse hunts"
1987,78.0,1317,oppose,yes,"no, neither r nor spouse hunts"
1987,26.0,1318,oppose,yes,"yes, respondent does"
1987,38.0,1319,oppose,no,"no, neither r nor spouse hunts"
1987,81.0,1320,oppose,no,"no, neither r nor spouse hunts"
1987,38.0,1321,favor,yes,"yes, respondent does"
1987,60.0,1322,oppose,yes,"yes, respondent does"
1987,69.0,1323,oppose,yes,"yes, respondent does"
1987,35.0,1324,oppose,yes,"no, neither r nor spouse hunts"
1987,63.0,1325,favor,no,"no, neither r nor spouse hunts"
1987,60.0,1326,favor,no,"no, neither r nor spouse hunts"
1987,72.0,1327,favor,yes,"no, neither r nor spouse hunts"
1987,31.0,1328,oppose,yes,"no, neither r nor spouse hunts"
1987,37.0,1329,favor,yes,"yes, spouse does"
1987,45.0,1330,oppose,yes,"yes, respondent does"
1987,22.0,1331,oppose,yes,"no, neither r nor spouse hunts"
1987,44.0,1332,favor,no,"no, neither r nor spouse hunts"
1987,38.0,1333,favor,yes,"yes, respondent does"
1987,33.0,1334,favor,yes,"no, neither r nor spouse hunts"
1987,65.0,1335,favor,no,"no, neither r nor spouse hunts"
1987,27.0,1336,favor,yes,"no, neither r nor spouse hunts"
1987,41.0,1337,oppose,yes,"yes, both do"
1987,42.0,1338,oppose,yes,"yes, both do"
1987,45.0,1339,favor,yes,"yes, spouse does"
1987,46.0,1340,oppose,yes,"no, neither r nor spouse hunts"
1987,76.0,1341,favor,yes,"no, neither r nor spouse hunts"
1987,53.0,1342,oppose,yes,"yes, respondent does"
1987,75.0,1343,favor,no,"no, neither r nor spouse hunts"
1987,70.0,1344,favor,no,"no, neither r nor spouse hunts"
1987,31.0,1345,favor,no,"no, neither r nor spouse hunts"
1987,57.0,1346,oppose,yes,"no, neither r nor spouse hunts"
1987,50.0,1347,oppose,yes,"no, neither r nor spouse hunts"
1987,51.0,1348,favor,no,"no, neither r nor spouse hunts"
1987,46.0,1349,,yes,"no, neither r nor spouse hunts"
1987,48.0,1350,favor,no,"no, neither r nor spouse hunts"
1987,66.0,1351,oppose,yes,"no, neither r nor spouse hunts"
1987,73.0,1352,favor,yes,"no, neither r nor spouse hunts"
1987,23.0,1353,favor,no,"no, neither r nor spouse hunts"
1987,52.0,1354,favor,yes,"no, neither r nor spouse hunts"
1987,85.0,1355,oppose,yes,"no, neither r nor spouse hunts"
1987,57.0,1356,favor,yes,"no, neither r nor spouse hunts"
1987,46.0,1357,,yes,"no, neither r nor spouse hunts"
1987,28.0,1358,oppose,yes,"yes, respondent does"
1987,45.0,1359,oppose,yes,"yes, spouse does"
1987,78.0,1360,oppose,yes,"no, neither r nor spouse hunts"
1987,62.0,1361,favor,yes,"no, neither r nor spouse hunts"
1987,34.0,1362,favor,no,"no, neither r nor spouse hunts"
1987,60.0,1363,favor,yes,"no, neither r nor spouse hunts"
1987,68.0,1364,oppose,no,"yes, spouse does"
1987,39.0,1365,oppose,yes,"yes, spouse does"
1987,24.0,1366,favor,no,"no, neither r nor spouse hunts"
1987,49.0,1367,oppose,no,"no, neither r nor spouse hunts"
1987,46.0,1368,oppose,yes,"no, neither r nor spouse hunts"
1987,38.0,1369,oppose,no,"no, neither r nor spouse hunts"
1987,80.0,1370,favor,no,"no, neither r nor spouse hunts"
1987,26.0,1371,favor,no,"no, neither r nor spouse hunts"
1987,24.0,1372,,no,"no, neither r nor spouse hunts"
1987,62.0,1373,favor,no,"no, neither r nor spouse hunts"
1987,28.0,1374,favor,no,"no, neither r nor spouse hunts"
1987,20.0,1375,oppose,yes,"yes, respondent does"
1987,21.0,1376,oppose,no,"yes, respondent does"
1987,23.0,1377,favor,no,"no, neither r nor spouse hunts"
1987,22.0,1378,favor,no,"no, neither r nor spouse hunts"
1987,21.0,1379,favor,no,"no, neither r nor spouse hunts"
1987,22.0,1380,favor,no,"no, neither r nor spouse hunts"
1987,34.0,1381,favor,yes,"no, neither r nor spouse hunts"
1987,19.0,1382,oppose,yes,"yes, respondent does"
1987,52.0,1383,oppose,no,"no, neither r nor spouse hunts"
1987,27.0,1384,favor,yes,"yes, respondent does"
1987,19.0,1385,favor,no,"yes, respondent does"
1987,66.0,1386,favor,yes,"yes, spouse does"
1987,22.0,1387,favor,yes,"yes, respondent does"
1987,62.0,1388,oppose,yes,"no, neither r nor spouse hunts"
1987,53.0,1389,oppose,no,"no, neither r nor spouse hunts"
1987,44.0,1390,favor,yes,"no, neither r nor spouse hunts"
1987,39.0,1391,favor,no,"no, neither r nor spouse hunts"
1987,42.0,1392,favor,yes,"no, neither r nor spouse hunts"
1987,66.0,1393,favor,yes,"no, neither r nor spouse hunts"
1987,51.0,1394,favor,yes,"no, neither r nor spouse hunts"
1987,71.0,1395,oppose,yes,"no, neither r nor spouse hunts"
1987,32.0,1396,oppose,yes,"yes, spouse does"
1987,44.0,1397,favor,yes,"no, neither r nor spouse hunts"
1987,19.0,1398,favor,yes,"no, neither r nor spouse hunts"
1987,53.0,1399,favor,yes,"no, neither r nor spouse hunts"
1987,70.0,1400,oppose,yes,"yes, respondent does"
1987,21.0,1401,favor,yes,"no, neither r nor spouse hunts"
1987,19.0,1402,oppose,yes,"yes, respondent does"
1987,31.0,1403,favor,yes,"no, neither r nor spouse hunts"
1987,52.0,1404,favor,no,"no, neither r nor spouse hunts"
1987,71.0,1405,favor,yes,"no, neither r nor spouse hunts"
1987,74.0,1406,favor,yes,"no, neither r nor spouse hunts"
1987,77.0,1407,oppose,no,"no, neither r nor spouse hunts"
1987,30.0,1408,favor,yes,"yes, spouse does"
1987,46.0,1409,oppose,yes,"yes, respondent does"
1987,43.0,1410,oppose,no,"yes, respondent does"
1987,26.0,1411,favor,yes,"yes, respondent does"
1987,27.0,1412,favor,no,"no, neither r nor spouse hunts"
1987,36.0,1413,,no,"no, neither r nor spouse hunts"
1987,29.0,1414,favor,no,"no, neither r nor spouse hunts"
1987,79.0,1415,oppose,no,"no, neither r nor spouse hunts"
1987,37.0,1416,oppose,yes,"no, neither r nor spouse hunts"
1987,42.0,1417,favor,yes,"no, neither r nor spouse hunts"
1987,39.0,1418,oppose,no,"no, neither r nor spouse hunts"
1987,72.0,1419,,yes,"yes, respondent does"
1987,34.0,1420,favor,yes,"yes, both do"
1987,24.0,1421,favor,no,"no, neither r nor spouse hunts"
1987,35.0,1422,oppose,yes,"no, neither r nor spouse hunts"
1987,39.0,1423,favor,no,"no, neither r nor spouse hunts"
1987,34.0,1424,favor,yes,"yes, spouse does"
1987,25.0,1425,oppose,no,"no, neither r nor spouse hunts"
1987,34.0,1426,favor,yes,"yes, respondent does"
1987,40.0,1427,oppose,refused_(3),"yes, spouse does"
1987,36.0,1428,oppose,yes,"yes, both do"
1987,74.0,1429,,no,"no, neither r nor spouse hunts"
1987,77.0,1430,favor,yes,"no, neither r nor spouse hunts"
1987,62.0,1431,oppose,yes,"yes, respondent does"
1987,26.0,1432,favor,yes,"no, neither r nor spouse hunts"
1987,36.0,1433,favor,no,"no, neither r nor spouse hunts"
1987,23.0,1434,oppose,no,"yes, respondent does"
1987,46.0,1435,favor,yes,"no, neither r nor spouse hunts"
1987,47.0,1436,oppose,yes,"yes, spouse does"
1987,73.0,1437,favor,yes,"no, neither r nor spouse hunts"
1987,30.0,1438,oppose,yes,"yes, spouse does"
1987,60.0,1439,favor,no,"no, neither r nor spouse hunts"
1987,37.0,1440,favor,yes,"yes, respondent does"
1987,58.0,1441,favor,yes,"no, neither r nor spouse hunts"
1987,41.0,1442,favor,no,"yes, both do"
1987,47.0,1443,oppose,yes,"yes, spouse does"
1987,43.0,1444,favor,yes,"yes, respondent does"
1987,32.0,1445,favor,yes,"no, neither r nor spouse hunts"
1987,30.0,1446,oppose,yes,"yes, both do"
1987,37.0,1447,oppose,yes,"no, neither r nor spouse hunts"
1987,45.0,1448,oppose,yes,"yes, both do"
1987,29.0,1449,oppose,yes,"yes, both do"
1987,41.0,1450,oppose,yes,"no, neither r nor spouse hunts"
1987,33.0,1451,favor,yes,"yes, spouse does"
1987,34.0,1452,oppose,yes,"yes, both do"
1987,35.0,1453,favor,no,"no, neither r nor spouse hunts"
1987,41.0,1454,oppose,yes,"no, neither r nor spouse hunts"
1987,19.0,1455,favor,yes,"no, neither r nor spouse hunts"
1987,26.0,1456,favor,yes,"yes, respondent does"
1987,68.0,1457,oppose,yes,"yes, respondent does"
1987,34.0,1458,oppose,yes,"yes, spouse does"
1987,72.0,1459,favor,no,"no, neither r nor spouse hunts"
1987,31.0,1460,oppose,yes,"yes, both do"
1987,46.0,1461,favor,yes,"yes, spouse does"
1987,48.0,1462,favor,yes,"yes, respondent does"
1987,37.0,1463,oppose,yes,"yes, both do"
1987,27.0,1464,favor,yes,"yes, respondent does"
1987,76.0,1465,oppose,yes,"no, neither r nor spouse hunts"
1987,41.0,1466,oppose,yes,"yes, spouse does"
1987,43.0,2001,oppose,no,"no, neither r nor spouse hunts"
1987,89.0,2002,,,
1987,33.0,2003,favor,no,"no, neither r nor spouse hunts"
1987,23.0,2004,favor,no,"no, neither r nor spouse hunts"
1987,67.0,2005,favor,no,"no, neither r nor spouse hunts"
1987,33.0,2006,favor,no,"yes, respondent does"
1987,34.0,2007,favor,no,"no, neither r nor spouse hunts"
1987,49.0,2008,favor,no,"no, neither r nor spouse hunts"
1987,26.0,2009,favor,no,"no, neither r nor spouse hunts"
1987,69.0,2010,favor,no,"no, neither r nor spouse hunts"
1987,,2011,favor,no,"no, neither r nor spouse hunts"
1987,59.0,2012,favor,no,"no, neither r nor spouse hunts"
1987,89.0,2013,favor,no,"no, neither r nor spouse hunts"
1987,78.0,2014,oppose,no,"no, neither r nor spouse hunts"
1987,39.0,2015,favor,no,"no, neither r nor spouse hunts"
1987,32.0,2016,favor,no,"no, neither r nor spouse hunts"
1987,22.0,2017,favor,no,"no, neither r nor spouse hunts"
1987,,2018,favor,no,"no, neither r nor spouse hunts"
1987,32.0,2019,oppose,no,"no, neither r nor spouse hunts"
1987,43.0,2020,favor,yes,"no, neither r nor spouse hunts"
1987,66.0,2021,favor,yes,"no, neither r nor spouse hunts"
1987,68.0,2022,oppose,no,"no, neither r nor spouse hunts"
1987,18.0,2023,favor,no,"no, neither r nor spouse hunts"
1987,42.0,2024,favor,no,"no, neither r nor spouse hunts"
1987,47.0,2025,favor,no,"no, neither r nor spouse hunts"
1987,25.0,2026,favor,no,"no, neither r nor spouse hunts"
1987,39.0,2027,favor,no,"no, neither r nor spouse hunts"
1987,30.0,2028,favor,no,"no, neither r nor spouse hunts"
1987,41.0,2029,favor,no,"no, neither r nor spouse hunts"
1987,30.0,2030,favor,no,"no, neither r nor spouse hunts"
1987,28.0,2031,favor,,
1987,35.0,2032,favor,no,"no, neither r nor spouse hunts"
1987,71.0,2033,favor,yes,"no, neither r nor spouse hunts"
1987,55.0,2034,favor,no,"no, neither r nor spouse hunts"
1987,28.0,2035,oppose,no,"no, neither r nor spouse hunts"
1987,56.0,2036,favor,no,"no, neither r nor spouse hunts"
1987,65.0,2037,favor,no,"no, neither r nor spouse hunts"
1987,41.0,2038,favor,no,"yes, respondent does"
1987,63.0,2039,favor,no,"no, neither r nor spouse hunts"
1987,25.0,2040,favor,no,"no, neither r nor spouse hunts"
1987,66.0,2041,favor,no,"no, neither r nor spouse hunts"
1987,39.0,2042,favor,no,"no, neither r nor spouse hunts"
1987,46.0,2043,favor,no,"no, neither r nor spouse hunts"
1987,39.0,2044,favor,no,"no, neither r nor spouse hunts"
1987,39.0,2045,oppose,no,"no, neither r nor spouse hunts"
1987,19.0,2046,favor,yes,"no, neither r nor spouse hunts"
1987,55.0,2047,favor,yes,"no, neither r nor spouse hunts"
1987,41.0,2048,favor,no,"no, neither r nor spouse hunts"
1987,65.0,2049,oppose,no,"no, neither r nor spouse hunts"
1987,62.0,2050,favor,no,"no, neither r nor spouse hunts"
1987,45.0,2051,oppose,no,"no, neither r nor spouse hunts"
1987,20.0,2052,oppose,no,"yes, respondent does"
1987,65.0,2053,favor,no,"no, neither r nor spouse hunts"
1987,31.0,2054,favor,no,"no, neither r nor spouse hunts"
1987,38.0,2055,favor,no,"no, neither r nor spouse hunts"
1987,38.0,2056,oppose,no,"no, neither r nor spouse hunts"
1987,41.0,2057,favor,yes,"no, neither r nor spouse hunts"
1987,23.0,2058,favor,no,"no, neither r nor spouse hunts"
1987,40.0,2059,favor,yes,"no, neither r nor spouse hunts"
1987,20.0,2060,favor,yes,"no, neither r nor spouse hunts"
1987,57.0,2061,favor,no,"no, neither r nor spouse hunts"
1987,73.0,2062,favor,no,"no, neither r nor spouse hunts"
1987,76.0,2063,favor,yes,"no, neither r nor spouse hunts"
1987,40.0,2064,favor,yes,"no, neither r nor spouse hunts"
1987,54.0,2065,favor,yes,"no, neither r nor spouse hunts"
1987,25.0,2066,favor,no,"no, neither r nor spouse hunts"
1987,60.0,2067,favor,yes,"no, neither r nor spouse hunts"
1987,63.0,2068,favor,yes,"no, neither r nor spouse hunts"
1987,74.0,2069,favor,yes,"no, neither r nor spouse hunts"
1987,70.0,2070,favor,yes,"no, neither r nor spouse hunts"
1987,27.0,2071,favor,no,"yes, respondent does"
1987,30.0,2072,favor,yes,"no, neither r nor spouse hunts"
1987,33.0,2073,favor,no,"no, neither r nor spouse hunts"
1987,28.0,2074,favor,no,"no, neither r nor spouse hunts"
1987,26.0,2075,favor,no,"no, neither r nor spouse hunts"
1987,50.0,2076,oppose,no,"no, neither r nor spouse hunts"
1987,43.0,2077,favor,no,"yes, both do"
1987,25.0,2078,favor,no,"no, neither r nor spouse hunts"
1987,62.0,2079,favor,no,"no, neither r nor spouse hunts"
1987,42.0,2080,oppose,no,"no, neither r nor spouse hunts"
1987,32.0,2081,oppose,no,"no, neither r nor spouse hunts"
1987,24.0,2082,favor,no,"no, neither r nor spouse hunts"
1987,63.0,2083,favor,no,"no, neither r nor spouse hunts"
1987,35.0,2084,favor,no,"no, neither r nor spouse hunts"
1987,37.0,2085,favor,yes,"yes, respondent does"
1987,23.0,2086,favor,no,"no, neither r nor spouse hunts"
1987,26.0,2087,favor,no,"no, neither r nor spouse hunts"
1987,21.0,2088,oppose,yes,"no, neither r nor spouse hunts"
1987,25.0,2089,favor,no,"no, neither r nor spouse hunts"
1987,46.0,2090,favor,yes,"no, neither r nor spouse hunts"
1987,19.0,2091,favor,no,"no, neither r nor spouse hunts"
1987,30.0,2092,favor,no,"no, neither r nor spouse hunts"
1987,57.0,2093,favor,no,"no, neither r nor spouse hunts"
1987,51.0,2094,favor,no,"no, neither r nor spouse hunts"
1987,34.0,2095,favor,no,"no, neither r nor spouse hunts"
1987,21.0,2096,favor,no,"yes, respondent does"
1987,41.0,2097,favor,no,"no, neither r nor spouse hunts"
1987,20.0,2098,favor,no,"no, neither r nor spouse hunts"
1987,71.0,2099,,no,"no, neither r nor spouse hunts"
1987,77.0,2100,favor,no,"no, neither r nor spouse hunts"
1987,43.0,2101,favor,refused_(3),"no, neither r nor spouse hunts"
1987,53.0,2102,favor,no,"no, neither r nor spouse hunts"
1987,41.0,2103,favor,no,"no, neither r nor spouse hunts"
1987,64.0,2104,favor,no,"no, neither r nor spouse hunts"
1987,23.0,2105,oppose,no,"no, neither r nor spouse hunts"
1987,23.0,2106,favor,no,"no, neither r nor spouse hunts"
1987,37.0,2107,favor,no,"no, neither r nor spouse hunts"
1987,26.0,2108,favor,no,"yes, respondent does"
1987,37.0,2109,favor,no,"no, neither r nor spouse hunts"
1987,55.0,2110,favor,no,"no, neither r nor spouse hunts"
1987,36.0,2111,favor,no,"no, neither r nor spouse hunts"
1987,22.0,2112,favor,no,"no, neither r nor spouse hunts"
1987,19.0,2113,favor,no,"no, neither r nor spouse hunts"
1987,39.0,2114,favor,no,"no, neither r nor spouse hunts"
1987,34.0,2115,favor,no,"no, neither r nor spouse hunts"
1987,24.0,2116,favor,no,"no, neither r nor spouse hunts"
1987,27.0,2117,oppose,yes,"no, neither r nor spouse hunts"
1987,35.0,2118,favor,no,"no, neither r nor spouse hunts"
1987,26.0,2119,favor,no,"no, neither r nor spouse hunts"
1987,26.0,2120,favor,yes,"no, neither r nor spouse hunts"
1987,36.0,2121,favor,yes,"yes, respondent does"
1987,50.0,2122,favor,yes,"yes, respondent does"
1987,64.0,2123,favor,yes,"yes, respondent does"
1987,33.0,2124,favor,no,"no, neither r nor spouse hunts"
1987,59.0,2125,favor,no,"no, neither r nor spouse hunts"
1987,25.0,2126,favor,no,"no, neither r nor spouse hunts"
1987,53.0,2127,favor,no,"no, neither r nor spouse hunts"
1987,55.0,2128,favor,no,"no, neither r nor spouse hunts"
1987,61.0,2129,oppose,no,"no, neither r nor spouse hunts"
1987,27.0,2130,favor,no,"no, neither r nor spouse hunts"
1987,32.0,2131,favor,no,"no, neither r nor spouse hunts"
1987,43.0,2132,favor,no,"no, neither r nor spouse hunts"
1987,28.0,2133,favor,no,"no, neither r nor spouse hunts"
1987,62.0,2134,favor,no,"no, neither r nor spouse hunts"
1987,24.0,2135,favor,no,"no, neither r nor spouse hunts"
1987,22.0,2136,oppose,no,"no, neither r nor spouse hunts"
1987,33.0,2137,favor,no,"no, neither r nor spouse hunts"
1987,60.0,2138,favor,no,"no, neither r nor spouse hunts"
1987,18.0,2139,favor,no,"no, neither r nor spouse hunts"
1987,73.0,2140,favor,yes,"no, neither r nor spouse hunts"
1987,68.0,2141,oppose,yes,"no, neither r nor spouse hunts"
1987,27.0,2142,favor,no,"no, neither r nor spouse hunts"
1987,67.0,2143,oppose,yes,"no, neither r nor spouse hunts"
1987,29.0,2144,oppose,no,"no, neither r nor spouse hunts"
1987,31.0,2145,favor,no,"no, neither r nor spouse hunts"
1987,43.0,2146,oppose,yes,"no, neither r nor spouse hunts"
1987,51.0,2147,favor,no,"no, neither r nor spouse hunts"
1987,41.0,2148,favor,yes,"no, neither r nor spouse hunts"
1987,33.0,2149,favor,no,"no, neither r nor spouse hunts"
1987,44.0,2150,favor,no,"no, neither r nor spouse hunts"
1987,21.0,2151,favor,no,"no, neither r nor spouse hunts"
1987,60.0,2152,favor,no,"no, neither r nor spouse hunts"
1987,32.0,2153,favor,no,"no, neither r nor spouse hunts"
1987,40.0,2154,oppose,yes,"no, neither r nor spouse hunts"
1987,33.0,2155,favor,yes,"no, neither r nor spouse hunts"
1987,39.0,2156,favor,yes,"no, neither r nor spouse hunts"
1987,38.0,2157,favor,no,"no, neither r nor spouse hunts"
1987,25.0,2158,favor,yes,"yes, respondent does"
1987,46.0,2159,favor,no,"no, neither r nor spouse hunts"
1987,45.0,2160,favor,no,"no, neither r nor spouse hunts"
1987,54.0,2161,favor,no,"no, neither r nor spouse hunts"
1987,70.0,2162,favor,no,"no, neither r nor spouse hunts"
1987,51.0,2163,favor,no,"no, neither r nor spouse hunts"
1987,37.0,2164,favor,no,"no, neither r nor spouse hunts"
1987,63.0,2165,favor,no,"no, neither r nor spouse hunts"
1987,60.0,2166,favor,no,"no, neither r nor spouse hunts"
1987,46.0,2167,favor,no,"no, neither r nor spouse hunts"
1987,89.0,2168,favor,no,"no, neither r nor spouse hunts"
1987,50.0,2169,favor,yes,"no, neither r nor spouse hunts"
1987,57.0,2170,oppose,yes,"no, neither r nor spouse hunts"
1987,48.0,2171,favor,yes,"yes, spouse does"
1987,31.0,2172,favor,no,"no, neither r nor spouse hunts"
1987,23.0,2173,favor,no,"no, neither r nor spouse hunts"
1987,69.0,2174,favor,yes,"no, neither r nor spouse hunts"
1987,52.0,2175,favor,yes,"yes, respondent does"
1987,20.0,2176,favor,no,"no, neither r nor spouse hunts"
1987,55.0,2177,oppose,no,"no, neither r nor spouse hunts"
1987,44.0,2178,oppose,yes,"no, neither r nor spouse hunts"
1987,30.0,2179,favor,yes,"no, neither r nor spouse hunts"
1987,71.0,2180,favor,yes,"no, neither r nor spouse hunts"
1987,43.0,2181,favor,no,"yes, respondent does"
1987,29.0,2182,favor,no,"no, neither r nor spouse hunts"
1987,53.0,2183,oppose,no,"no, neither r nor spouse hunts"
1987,27.0,2184,favor,no,"no, neither r nor spouse hunts"
1987,20.0,2185,favor,yes,"yes, respondent does"
1987,29.0,2186,favor,no,"no, neither r nor spouse hunts"
1987,25.0,2187,favor,no,"no, neither r nor spouse hunts"
1987,22.0,2188,favor,no,"no, neither r nor spouse hunts"
1987,28.0,2189,favor,no,"no, neither r nor spouse hunts"
1987,46.0,2190,favor,no,"no, neither r nor spouse hunts"
1987,33.0,2191,oppose,yes,"no, neither r nor spouse hunts"
1987,66.0,2192,favor,yes,"no, neither r nor spouse hunts"
1987,55.0,2193,favor,yes,"yes, respondent does"
1987,67.0,2194,oppose,no,"no, neither r nor spouse hunts"
1987,,2195,favor,no,"no, neither r nor spouse hunts"
1987,38.0,2196,favor,no,"no, neither r nor spouse hunts"
1987,38.0,2197,favor,no,"no, neither r nor spouse hunts"
1987,29.0,2198,oppose,yes,"no, neither r nor spouse hunts"
1987,35.0,2199,favor,no,"no, neither r nor spouse hunts"
1987,40.0,2200,oppose,no,"no, neither r nor spouse hunts"
1987,53.0,2201,favor,yes,"no, neither r nor spouse hunts"
1987,63.0,2202,oppose,no,"no, neither r nor spouse hunts"
1987,39.0,2203,favor,yes,"yes, respondent does"
1987,40.0,2204,favor,no,"no, neither r nor spouse hunts"
1987,66.0,2205,favor,no,"no, neither r nor spouse hunts"
1987,84.0,2206,favor,no,"no, neither r nor spouse hunts"
1987,57.0,2207,favor,no,"no, neither r nor spouse hunts"
1987,34.0,2208,favor,no,"no, neither r nor spouse hunts"
1987,39.0,2209,favor,no,"no, neither r nor spouse hunts"
1987,31.0,2210,favor,no,"no, neither r nor spouse hunts"
1987,27.0,2211,oppose,yes,"no, neither r nor spouse hunts"
1987,21.0,2212,favor,yes,"no, neither r nor spouse hunts"
1987,19.0,2213,oppose,no,"no, neither r nor spouse hunts"
1987,30.0,2214,oppose,no,"no, neither r nor spouse hunts"
1987,25.0,2215,favor,no,"no, neither r nor spouse hunts"
1987,46.0,2216,favor,no,"no, neither r nor spouse hunts"
1987,69.0,2217,favor,no,"no, neither r nor spouse hunts"
1987,83.0,2218,favor,no,"no, neither r nor spouse hunts"
1987,66.0,2219,oppose,yes,"no, neither r nor spouse hunts"
1987,30.0,2220,oppose,yes,"no, neither r nor spouse hunts"
1987,43.0,2221,favor,yes,"no, neither r nor spouse hunts"
1987,33.0,2222,favor,no,"no, neither r nor spouse hunts"
1987,81.0,2223,,no,"no, neither r nor spouse hunts"
1987,29.0,2224,oppose,no,"no, neither r nor spouse hunts"
1987,59.0,2225,oppose,yes,"no, neither r nor spouse hunts"
1987,,2226,oppose,,"no, neither r nor spouse hunts"
1987,28.0,2227,favor,no,"no, neither r nor spouse hunts"
1987,35.0,2228,favor,no,"no, neither r nor spouse hunts"
1987,44.0,2229,oppose,yes,"no, neither r nor spouse hunts"
1987,62.0,2230,favor,no,"no, neither r nor spouse hunts"
1987,30.0,2231,oppose,no,"no, neither r nor spouse hunts"
1987,40.0,2232,favor,no,"no, neither r nor spouse hunts"
1987,,2233,oppose,,
1987,69.0,2234,favor,no,"no, neither r nor spouse hunts"
1987,30.0,2235,favor,yes,"no, neither r nor spouse hunts"
1987,59.0,2236,oppose,no,"no, neither r nor spouse hunts"
1987,65.0,2237,oppose,yes,"no, neither r nor spouse hunts"
1987,69.0,2238,favor,no,"no, neither r nor spouse hunts"
1987,,2239,favor,no,"no, neither r nor spouse hunts"
1987,30.0,2240,favor,yes,"no, neither r nor spouse hunts"
1987,61.0,2241,oppose,yes,"no, neither r nor spouse hunts"
1987,66.0,2242,favor,no,"no, neither r nor spouse hunts"
1987,45.0,2243,favor,no,"yes, respondent does"
1987,32.0,2244,favor,no,"no, neither r nor spouse hunts"
1987,64.0,2245,favor,no,"no, neither r nor spouse hunts"
1987,81.0,2246,,no,"no, neither r nor spouse hunts"
1987,65.0,2247,favor,no,"no, neither r nor spouse hunts"
1987,64.0,2248,favor,no,"no, neither r nor spouse hunts"
1987,36.0,2249,,no,"no, neither r nor spouse hunts"
1987,76.0,2250,favor,no,"no, neither r nor spouse hunts"
